"year";"month";"day";"precip";"tmax";"tmin"
"1981";"08";"02";0;14.31;5.58
"1981";"08";"03";0;15.75;2.65
"1981";"08";"04";0;16.6;4.26
"1981";"08";"05";0;15.84;6.79
"1981";"08";"06";0;18.28;4.78
"1981";"08";"07";2.75;20.25;7.32
"1981";"08";"08";0;18.31;5.35
"1981";"08";"09";0;19.21;7.33
"1981";"08";"10";2.9;20.46;7.98
"1981";"08";"11";0;17.54;7.08
"1981";"08";"12";0;18.13;8.93
"1981";"08";"13";0;18.81;9.79
"1981";"08";"14";0;17.27;5.64
"1981";"08";"15";0;16.45;6.69
"1981";"08";"16";0;17.13;6.35
"1981";"08";"17";0;15.85;7.6
"1981";"08";"18";0;15.39;5.63
"1981";"08";"19";0;15.37;4.61
"1981";"08";"20";0;17.49;5.72
"1981";"08";"21";0;16.71;7.51
"1981";"08";"22";0;17.02;11.21
"1981";"08";"23";0;17.41;9.5
"1981";"08";"24";21.17;18.48;11.08
"1981";"08";"25";0;16.7;9.92
"1981";"08";"26";0;18.8;7.22
"1981";"08";"27";49.06;18.99;8.29
"1981";"08";"28";0;13.13;4.97
"1981";"08";"29";0;15.16;7.84
"1981";"08";"30";0;14.16;8.74
"1981";"08";"31";0;16.01;9.29
"1981";"09";"01";0;14.05;5.55
"1981";"09";"02";0;15.19;5.24
"1981";"09";"03";0;17.41;6.77
"1981";"09";"04";0;20.38;6.5
"1981";"09";"05";0;25.16;9.64
"1981";"09";"06";0;29.8;15.03
"1981";"09";"07";0;30.66;11.88
"1981";"09";"08";12.88;19.14;12.62
"1981";"09";"09";11.75;14.91;9.9
"1981";"09";"10";0;17.38;7.1
"1981";"09";"11";0;18.42;6.71
"1981";"09";"12";0;22.42;9.11
"1981";"09";"13";0;28.52;13.25
"1981";"09";"14";0;24.19;12.05
"1981";"09";"15";13.23;20.63;10
"1981";"09";"16";0;16.1;6.72
"1981";"09";"17";0;19;9.29
"1981";"09";"18";0;16.78;6.16
"1981";"09";"19";0;18.79;9.05
"1981";"09";"20";0;19.69;5.64
"1981";"09";"21";0;20.96;7.22
"1981";"09";"22";0;20.27;6.02
"1981";"09";"23";0;22.4;10.52
"1981";"09";"24";0;20.74;8.46
"1981";"09";"25";0;22.56;10.13
"1981";"09";"26";8.56;22.88;12.67
"1981";"09";"27";0;18.51;10.05
"1981";"09";"28";0;17.49;6.75
"1981";"09";"29";0;18.81;7.78
"1981";"09";"30";0;19.05;6.62
"1981";"10";"01";0;21.46;9.05
"1981";"10";"02";3.32;23.28;9.96
"1981";"10";"03";0;20.69;7.9
"1981";"10";"04";0;16.95;6.21
"1981";"10";"05";0;20.39;11.37
"1981";"10";"06";0;19.22;7.2
"1981";"10";"07";0;23.6;9.92
"1981";"10";"08";0;22.92;10.2
"1981";"10";"09";2.98;27.18;15.04
"1981";"10";"10";0;24.42;14.22
"1981";"10";"11";0;26.45;11.75
"1981";"10";"12";0;30.85;12.05
"1981";"10";"13";0;30.76;16.26
"1981";"10";"14";0;29.7;15.45
"1981";"10";"15";13.82;22.36;14.71
"1981";"10";"16";8.96;18.9;11.91
"1981";"10";"17";0;19.29;11.04
"1981";"10";"18";0;19.94;10.73
"1981";"10";"19";0;22.31;12.15
"1981";"10";"20";0;23.32;14.92
"1981";"10";"21";0;27.63;16.52
"1981";"10";"22";0;26.88;15.2
"1981";"10";"23";0;22.49;10.95
"1981";"10";"24";0;20.27;9.83
"1981";"10";"25";0;21.68;11.53
"1981";"10";"26";0;25.64;12.41
"1981";"10";"27";0;24.91;10.34
"1981";"10";"28";0;24.22;12.92
"1981";"10";"29";7.83;25.23;13.11
"1981";"10";"30";0;19.32;8.73
"1981";"10";"31";0;23.96;10.01
"1981";"11";"01";0;24.39;11.95
"1981";"11";"02";0;28.29;15.96
"1981";"11";"03";0;29.83;13.83
"1981";"11";"04";0;26.75;16.29
"1981";"11";"05";0;24.86;17.42
"1981";"11";"06";0;25.27;10.67
"1981";"11";"07";23.52;26.81;16.19
"1981";"11";"08";0;22.92;14.5
"1981";"11";"09";0;22.35;13.7
"1981";"11";"10";0;23.94;12.5
"1981";"11";"11";0;26.73;15.99
"1981";"11";"12";0;25.31;14.51
"1981";"11";"13";0;25.5;17.4
"1981";"11";"14";0;26.06;15.53
