"year";"month";"day";"precip";"tmax";"tmin"
"1982";"02";"22";0;31.33;21.5
"1982";"02";"23";0;36.34;22.9
"1982";"02";"24";0;32.04;26.01
"1982";"02";"25";0;29.68;22.34
"1982";"02";"26";0;29.24;20.45
"1982";"02";"27";0;28.28;18.05
"1982";"02";"28";0;30.34;14.32
"1982";"03";"01";0;30.26;19.1
"1982";"03";"02";0;30.16;21.7
"1982";"03";"03";0;28.11;20.68
"1982";"03";"04";0;26.43;18.05
"1982";"03";"05";0;29.55;22.69
"1982";"03";"06";0;30.71;13.59
"1982";"03";"07";0;31.15;22.77
"1982";"03";"08";0;32.26;25.05
"1982";"03";"09";3.97;36.13;23.45
"1982";"03";"10";6.14;25.3;18.53
"1982";"03";"11";0;25.69;17.65
"1982";"03";"12";0;25.12;15.84
"1982";"03";"13";0;24.22;15.04
"1982";"03";"14";0;27.3;19.29
"1982";"03";"15";0;27.53;13.6
"1982";"03";"16";0;26.09;15.55
"1982";"03";"17";0;28.27;14.65
"1982";"03";"18";0;26.45;15.43
"1982";"03";"19";0;25.92;15.96
"1982";"03";"20";0;24.99;15.7
"1982";"03";"21";0;28.93;16.21
"1982";"03";"22";0;28.9;15.42
"1982";"03";"23";0;31.87;13.52
"1982";"03";"24";0;27.64;13.95
"1982";"03";"25";0;26.26;15.57
"1982";"03";"26";0;23.66;12.76
"1982";"03";"27";17.57;24.54;17.61
"1982";"03";"28";0;25.32;15.31
"1982";"03";"29";0;25.62;13.77
"1982";"03";"30";0;26.39;15.06
"1982";"03";"31";0;29.4;14.85
"1982";"04";"01";0;26.56;14.1
"1982";"04";"02";0;26.58;14.27
"1982";"04";"03";0;29.33;14.58
"1982";"04";"04";0;30.29;15.9
"1982";"04";"05";0;27.3;18.42
"1982";"04";"06";0;24.88;17.91
"1982";"04";"07";0;23.34;16.88
"1982";"04";"08";0;24.19;16.76
"1982";"04";"09";26.52;27.37;15.81
"1982";"04";"10";0;22.04;15.73
"1982";"04";"11";0;21.78;14.23
"1982";"04";"12";0;22.72;10.75
"1982";"04";"13";0;24.38;11.93
"1982";"04";"14";0;23.03;13.44
"1982";"04";"15";0;23.97;13.43
"1982";"04";"16";7.59;21.57;14.81
"1982";"04";"17";0;18.48;9.88
"1982";"04";"18";0;17.53;9.99
"1982";"04";"19";0;17.29;8.68
"1982";"04";"20";0;20.44;8.19
